route_id,source_city_id,destination_city_id,mode,submode,distance_km,duration_minutes,availability_status,cost_general,cost_sleeper,cost_ac3,cost_ac2,cost_ac1,cost_is_estimated,source_dataset,source_quality,raw_route_key
train:bhopal:kota:express,city-bhopal,city-kota,train,Express,348.41,349,unknown,174,278,522,766,1219,False,train_xlsx,high,Bhopal::Kota::Express
train:bhopal:ludhiana:express,city-bhopal,city-ludhiana,train,Express,1122.35,1123,unknown,561,897,1683,2469,3928,False,train_xlsx,high,Bhopal::Ludhiana::Express
train:bhopal:madurai:express,city-bhopal,city-madurai,train,Express,1484.0,1535,unknown,594,1039,2226,3413,5639,False,train_xlsx,high,Bhopal::Madurai::Express
train:bhopal:meerut:express,city-bhopal,city-meerut,train,Express,828.39,829,unknown,414,662,1242,1822,2899,False,train_xlsx,high,Bhopal::Meerut::Express
train:bhopal:moradabad:express,city-bhopal,city-moradabad,train,Express,825.53,826,unknown,412,660,1238,1816,2889,False,train_xlsx,high,Bhopal::Moradabad::Express
train:bhopal:mysore:shatabdi,city-bhopal,city-mysore,train,Shatabdi,1221.0,890,unknown,684,1197,2564,3932,6496,False,train_xlsx,high,Bhopal::Mysore::Shatabdi
train:bhopal:nashik:shatabdi,city-bhopal,city-nashik,train,Shatabdi,521.0,384,unknown,292,511,1094,1678,2772,False,train_xlsx,high,Bhopal::Nashik::Shatabdi
train:bhopal:navi-mumbai:express,city-bhopal,city-navi-mumbai,train,Express,849.85,850,unknown,424,679,1274,1869,2974,False,train_xlsx,high,Bhopal::Navi Mumbai::Express
train:bhopal:patna:rajdhani,city-bhopal,city-patna,train,Rajdhani,823.0,662,unknown,494,864,1852,2839,4691,False,train_xlsx,high,Bhopal::Patna::Rajdhani
train:bhopal:prayagraj:express,city-bhopal,city-prayagraj,train,Express,510.0,546,unknown,204,357,765,1173,1938,False,train_xlsx,high,Bhopal::Prayagraj::Express
train:bhopal:raipur:shatabdi,city-bhopal,city-raipur,train,Shatabdi,488.0,355,unknown,273,478,1025,1571,2596,False,train_xlsx,high,Bhopal::Raipur::Shatabdi
train:bhopal:rajkot:express,city-bhopal,city-rajkot,train,Express,891.69,892,unknown,445,713,1337,1961,3120,False,train_xlsx,high,Bhopal::Rajkot::Express
train:bhopal:ranchi:express,city-bhopal,city-ranchi,train,Express,806.0,928,unknown,322,564,1209,1854,3063,False,train_xlsx,high,Bhopal::Ranchi::Express
train:bhopal:solapur:express,city-bhopal,city-solapur,train,Express,834.78,835,unknown,417,667,1252,1836,2921,False,train_xlsx,high,Bhopal::Solapur::Express
train:bhopal:srinagar:shatabdi,city-bhopal,city-srinagar,train,Shatabdi,1230.0,971,unknown,689,1205,2583,3961,6544,False,train_xlsx,high,Bhopal::Srinagar::Shatabdi
train:bhopal:tiruchirappalli:express,city-bhopal,city-tiruchirappalli,train,Express,1811.28,1811,unknown,905,1449,2716,3984,6339,False,train_xlsx,high,Bhopal::Tiruchirappalli::Express
train:bhopal:vadodara:shatabdi,city-bhopal,city-vadodara,train,Shatabdi,446.0,347,unknown,250,437,937,1436,2373,False,train_xlsx,high,Bhopal::Vadodara::Shatabdi
train:bhopal:varanasi:express,city-bhopal,city-varanasi,train,Express,790.71,791,unknown,395,632,1186,1739,2767,False,train_xlsx,high,Bhopal::Varanasi::Express
train:bhopal:vasai:express,city-bhopal,city-vasai,train,Express,831.6,832,unknown,415,665,1247,1829,2910,False,train_xlsx,high,Bhopal::Vasai::Express
train:bhopal:vijayawada:shatabdi,city-bhopal,city-vijayawada,train,Shatabdi,823.0,610,unknown,461,807,1728,2650,4378,False,train_xlsx,high,Bhopal::Vijayawada::Shatabdi
train:chandigarh:aligarh:express,city-chandigarh,city-aligarh,train,Express,441.86,442,unknown,220,353,662,972,1546,False,train_xlsx,high,Chandigarh::Aligarh::Express
train:chandigarh:bareilly:express,city-chandigarh,city-bareilly,train,Express,477.6,478,unknown,238,382,716,1050,1671,False,train_xlsx,high,Chandigarh::Bareilly::Express
train:chandigarh:delhi:express,city-chandigarh,city-delhi,train,Express,296.12,296,unknown,148,236,444,651,1036,False,train_xlsx,high,Chandigarh::Delhi::Express
train:chandigarh:hubli:express,city-chandigarh,city-hubli,train,Express,2232.37,2233,unknown,1116,1785,3348,4911,7813,False,train_xlsx,high,Chandigarh::Hubli::Express
train:chandigarh:moradabad:express,city-chandigarh,city-moradabad,train,Express,370.91,371,unknown,185,296,556,816,1298,False,train_xlsx,high,Chandigarh::Moradabad::Express
train:chandigarh:mysore:rajdhani,city-chandigarh,city-mysore,train,Rajdhani,2050.0,1727,unknown,1230,2152,4612,7072,11685,False,train_xlsx,high,Chandigarh::Mysore::Rajdhani
train:chandigarh:solapur:express,city-chandigarh,city-solapur,train,Express,1893.28,1893,unknown,946,1514,2839,4165,6626,False,train_xlsx,high,Chandigarh::Solapur::Express
train:chandigarh:tiruchirappalli:express,city-chandigarh,city-tiruchirappalli,train,Express,2894.35,2894,unknown,1447,2315,4341,6367,10130,False,train_xlsx,high,Chandigarh::Tiruchirappalli::Express
train:chennai:agra:shatabdi,city-chennai,city-agra,train,Shatabdi,1584.0,1146,unknown,887,1552,3326,5100,8427,False,train_xlsx,high,Chennai::Agra::Shatabdi
train:chennai:ahmedabad:express,city-chennai,city-ahmedabad,train,Express,1371.0,1394,unknown,548,960,2056,3153,5210,False,train_xlsx,high,Chennai::Ahmedabad::Express
train:chennai:aligarh:express,city-chennai,city-aligarh,train,Express,2161.65,2162,unknown,1080,1729,3242,4755,7565,False,train_xlsx,high,Chennai::Aligarh::Express
train:chennai:amritsar:superfast,city-chennai,city-amritsar,train,Superfast,2135.0,2076,unknown,939,1644,3523,5402,8924,False,train_xlsx,high,Chennai::Amritsar::Superfast
train:chennai:aurangabad:express,city-chennai,city-aurangabad,train,Express,919.0,1004,unknown,368,643,1378,2114,3492,False,train_xlsx,high,Chennai::Aurangabad::Express
train:chennai:bareilly:express,city-chennai,city-bareilly,train,Express,2212.29,2212,unknown,1106,1769,3318,4867,7743,False,train_xlsx,high,Chennai::Bareilly::Express
train:chennai:bhopal:rajdhani,city-chennai,city-bhopal,train,Rajdhani,1171.0,953,unknown,703,1230,2635,4040,6675,False,train_xlsx,high,Chennai::Bhopal::Rajdhani
train:chennai:chandigarh:rajdhani,city-chennai,city-chandigarh,train,Rajdhani,1995.0,1567,unknown,1197,2095,4489,6883,11372,False,train_xlsx,high,Chennai::Chandigarh::Rajdhani
train:chennai:coimbatore:rajdhani,city-chennai,city-coimbatore,train,Rajdhani,427.0,342,unknown,256,448,961,1473,2434,False,train_xlsx,high,Chennai::Coimbatore::Rajdhani
train:chennai:delhi:express,city-chennai,city-delhi,train,Express,2297.95,2298,unknown,1148,1838,3446,5055,8042,False,train_xlsx,high,Chennai::Delhi::Express
train:chennai:dhanbad:rajdhani,city-chennai,city-dhanbad,train,Rajdhani,1356.0,1150,unknown,814,1424,3051,4678,7729,False,train_xlsx,high,Chennai::Dhanbad::Rajdhani
train:chennai:faridabad:express,city-chennai,city-faridabad,train,Express,2250.82,2251,unknown,1125,1800,3376,4951,7877,False,train_xlsx,high,Chennai::Faridabad::Express
train:chennai:guwahati:rajdhani,city-chennai,city-guwahati,train,Rajdhani,1882.0,1501,unknown,1129,1976,4234,6493,10727,False,train_xlsx,high,Chennai::Guwahati::Rajdhani
train:chennai:gwalior:superfast,city-chennai,city-gwalior,train,Superfast,1476.0,1328,unknown,649,1137,2435,3734,6170,False,train_xlsx,high,Chennai::Gwalior::Superfast
train:chennai:howrah:express,city-chennai,city-howrah,train,Express,1759.79,1760,unknown,879,1407,2639,3871,6159,False,train_xlsx,high,Chennai::Howrah::Express
train:chennai:hubli:express,city-chennai,city-hubli,train,Express,792.96,793,unknown,396,634,1189,1744,2775,False,train_xlsx,high,Chennai::Hubli::Express
train:chennai:hyderabad:express,city-chennai,city-hyderabad,train,Express,669.81,670,unknown,334,535,1004,1473,2344,False,train_xlsx,high,Chennai::Hyderabad::Express
train:chennai:indore:superfast,city-chennai,city-indore,train,Superfast,1168.0,1150,unknown,514,899,1927,2955,4882,False,train_xlsx,high,Chennai::Indore::Superfast
train:chennai:jabalpur:rajdhani,city-chennai,city-jabalpur,train,Rajdhani,1123.0,915,unknown,674,1179,2527,3874,6401,False,train_xlsx,high,Chennai::Jabalpur::Rajdhani
train:chennai:jaipur:shatabdi,city-chennai,city-jaipur,train,Shatabdi,1607.0,1248,unknown,900,1575,3375,5175,8549,False,train_xlsx,high,Chennai::Jaipur::Shatabdi
train:chennai:jodhpur:shatabdi,city-chennai,city-jodhpur,train,Shatabdi,1646.0,1220,unknown,922,1613,3457,5300,8757,False,train_xlsx,high,Chennai::Jodhpur::Shatabdi
train:chennai:kalyan:express,city-chennai,city-kalyan,train,Express,1331.64,1331,unknown,665,1065,1997,2929,4660,False,train_xlsx,high,Chennai::Kalyan::Express
train:chennai:kanpur:rajdhani,city-chennai,city-kanpur,train,Rajdhani,1486.0,1130,unknown,892,1560,3344,5127,8470,False,train_xlsx,high,Chennai::Kanpur::Rajdhani
train:chennai:kolkata:rajdhani,city-chennai,city-kolkata,train,Rajdhani,1358.0,1025,unknown,815,1426,3056,4685,7741,False,train_xlsx,high,Chennai::Kolkata::Rajdhani
train:chennai:kota:express,city-chennai,city-kota,train,Express,1853.43,1853,unknown,926,1482,2780,4077,6487,False,train_xlsx,high,Chennai::Kota::Express
train:chennai:lucknow:shatabdi,city-chennai,city-lucknow,train,Shatabdi,1532.0,1195,unknown,858,1501,3217,4933,8150,False,train_xlsx,high,Chennai::Lucknow::Shatabdi
train:chennai:ludhiana:express,city-chennai,city-ludhiana,train,Express,2641.81,2642,unknown,1320,2113,3962,5811,9246,False,train_xlsx,high,Chennai::Ludhiana::Express
train:chennai:madurai:superfast,city-chennai,city-madurai,train,Superfast,422.0,411,unknown,186,325,696,1068,1764,False,train_xlsx,high,Chennai::Madurai::Superfast
train:chennai:meerut:express,city-chennai,city-meerut,train,Express,2324.31,2324,unknown,1162,1859,3486,5113,8135,False,train_xlsx,high,Chennai::Meerut::Express
train:chennai:moradabad:express,city-chennai,city-moradabad,train,Express,2286.44,2287,unknown,1143,1829,3429,5030,8002,False,train_xlsx,high,Chennai::Moradabad::Express
train:chennai:mysore:superfast,city-chennai,city-mysore,train,Superfast,403.0,352,unknown,177,310,665,1020,1685,False,train_xlsx,high,Chennai::Mysore::Superfast
train:chennai:nagpur:rajdhani,city-chennai,city-nagpur,train,Rajdhani,905.0,713,unknown,543,950,2036,3122,5158,False,train_xlsx,high,Chennai::Nagpur::Rajdhani
train:chennai:nashik:shatabdi,city-chennai,city-nashik,train,Shatabdi,1033.0,764,unknown,578,1012,2169,3326,5496,False,train_xlsx,high,Chennai::Nashik::Shatabdi
train:chennai:navi-mumbai:express,city-chennai,city-navi-mumbai,train,Express,1323.02,1323,unknown,661,1058,1984,2910,4630,False,train_xlsx,high,Chennai::Navi Mumbai::Express
train:chennai:patna:shatabdi,city-chennai,city-patna,train,Shatabdi,1481.0,1101,unknown,829,1451,3110,4769,7879,False,train_xlsx,high,Chennai::Patna::Shatabdi
train:chennai:prayagraj:express,city-chennai,city-prayagraj,train,Express,1383.0,1422,unknown,553,968,2074,3181,5255,False,train_xlsx,high,Chennai::Prayagraj::Express
train:chennai:pune:express,city-chennai,city-pune,train,Express,914.0,989,unknown,366,640,1371,2102,3473,False,train_xlsx,high,Chennai::Pune::Express
train:chennai:raipur:shatabdi,city-chennai,city-raipur,train,Shatabdi,919.0,730,unknown,515,901,1930,2959,4889,False,train_xlsx,high,Chennai::Raipur::Shatabdi
train:chennai:rajkot:express,city-chennai,city-rajkot,train,Express,1863.31,1864,unknown,931,1490,2794,4099,6521,False,train_xlsx,high,Chennai::Rajkot::Express
train:chennai:ranchi:express,city-chennai,city-ranchi,train,Express,1258.0,1349,unknown,503,881,1887,2893,4780,False,train_xlsx,high,Chennai::Ranchi::Express
train:chennai:solapur:express,city-chennai,city-solapur,train,Express,898.65,899,unknown,449,718,1347,1977,3145,False,train_xlsx,high,Chennai::Solapur::Express
train:chennai:srinagar:superfast,city-chennai,city-srinagar,train,Superfast,2399.0,2261,unknown,1056,1847,3958,6069,10028,False,train_xlsx,high,Chennai::Srinagar::Superfast
train:chennai:tiruchirappalli:express,city-chennai,city-tiruchirappalli,train,Express,398.54,398,unknown,199,318,597,876,1394,False,train_xlsx,high,Chennai::Tiruchirappalli::Express
train:chennai:vadodara:express,city-chennai,city-vadodara,train,Express,1270.0,1477,unknown,508,889,1905,2921,4826,False,train_xlsx,high,Chennai::Vadodara::Express
train:chennai:varanasi:superfast,city-chennai,city-varanasi,train,Superfast,1389.0,1375,unknown,611,1070,2292,3514,5806,False,train_xlsx,high,Chennai::Varanasi::Superfast
train:chennai:vasai:express,city-chennai,city-vasai,train,Express,1376.21,1376,unknown,688,1100,2064,3027,4816,False,train_xlsx,high,Chennai::Vasai::Express
train:chennai:vijayawada:shatabdi,city-chennai,city-vijayawada,train,Shatabdi,382.0,271,unknown,214,374,802,1230,2032,False,train_xlsx,high,Chennai::Vijayawada::Shatabdi
train:coimbatore:aligarh:express,city-coimbatore,city-aligarh,train,Express,2444.97,2445,unknown,1222,1955,3667,5378,8557,False,train_xlsx,high,Coimbatore::Aligarh::Express
train:coimbatore:bareilly:express,city-coimbatore,city-bareilly,train,Express,2530.3,2530,unknown,1265,2024,3795,5566,8856,False,train_xlsx,high,Coimbatore::Bareilly::Express
train:coimbatore:chandigarh:express,city-coimbatore,city-chandigarh,train,Express,2850.19,2850,unknown,1425,2280,4275,6270,9975,False,train_xlsx,high,Coimbatore::Chandigarh::Express
train:coimbatore:delhi:express,city-coimbatore,city-delhi,train,Express,2556.84,2557,unknown,1278,2045,3835,5625,8948,False,train_xlsx,high,Coimbatore::Delhi::Express
train:coimbatore:guwahati:express,city-coimbatore,city-guwahati,train,Express,2974.72,2975,unknown,1487,2379,4462,6544,10411,False,train_xlsx,high,Coimbatore::Guwahati::Express
train:coimbatore:gwalior:superfast,city-coimbatore,city-gwalior,train,Superfast,1695.0,1664,unknown,746,1305,2797,4288,7085,False,train_xlsx,high,Coimbatore::Gwalior::Superfast
train:coimbatore:hubli:express,city-coimbatore,city-hubli,train,Express,679.3,679,unknown,339,543,1018,1494,2377,False,train_xlsx,high,Coimbatore::Hubli::Express
train:coimbatore:jabalpur:express,city-coimbatore,city-jabalpur,train,Express,1390.0,1625,unknown,556,973,2085,3197,5282,False,train_xlsx,high,Coimbatore::Jabalpur::Express
train:coimbatore:jodhpur:express,city-coimbatore,city-jodhpur,train,Express,2264.84,2265,unknown,1132,1811,3397,4982,7926,False,train_xlsx,high,Coimbatore::Jodhpur::Express
train:coimbatore:kota:express,city-coimbatore,city-kota,train,Express,2057.65,2057,unknown,1028,1646,3086,4526,7201,False,train_xlsx,high,Coimbatore::Kota::Express
train:coimbatore:madurai:rajdhani,city-coimbatore,city-madurai,train,Rajdhani,175.0,137,unknown,105,184,394,604,998,False,train_xlsx,high,Coimbatore::Madurai::Rajdhani
train:coimbatore:moradabad:express,city-coimbatore,city-moradabad,train,Express,2587.88,2588,unknown,1293,2070,3881,5693,9057,False,train_xlsx,high,Coimbatore::Moradabad::Express
train:coimbatore:mysore:express,city-coimbatore,city-mysore,train,Express,190.23,190,unknown,95,152,285,418,665,False,train_xlsx,high,Coimbatore::Mysore::Express
train:coimbatore:raipur:express,city-coimbatore,city-raipur,train,Express,1242.0,1489,unknown,497,869,1863,2857,4720,False,train_xlsx,high,Coimbatore::Raipur::Express
train:coimbatore:solapur:express,city-coimbatore,city-solapur,train,Express,971.45,971,unknown,485,777,1457,2137,3400,False,train_xlsx,high,Coimbatore::Solapur::Express
train:coimbatore:tiruchirappalli:express,city-coimbatore,city-tiruchirappalli,train,Express,250.39,250,unknown,125,200,375,550,876,False,train_xlsx,high,Coimbatore::Tiruchirappalli::Express
train:coimbatore:vijayawada:shatabdi,city-coimbatore,city-vijayawada,train,Shatabdi,729.0,573,unknown,408,714,1531,2347,3878,False,train_xlsx,high,Coimbatore::Vijayawada::Shatabdi
train:dhanbad:aligarh:express,city-dhanbad,city-aligarh,train,Express,1236.18,1236,unknown,618,988,1854,2719,4326,False,train_xlsx,high,Dhanbad::Aligarh::Express
train:dhanbad:amritsar:express,city-dhanbad,city-amritsar,train,Express,1861.08,1861,unknown,930,1488,2791,4094,6513,False,train_xlsx,high,Dhanbad::Amritsar::Express
train:dhanbad:bareilly:express,city-dhanbad,city-bareilly,train,Express,1123.25,1123,unknown,561,898,1684,2471,3931,False,train_xlsx,high,Dhanbad::Bareilly::Express
train:dhanbad:chandigarh:express,city-dhanbad,city-chandigarh,train,Express,1593.55,1594,unknown,796,1274,2390,3505,5577,False,train_xlsx,high,Dhanbad::Chandigarh::Express
train:dhanbad:coimbatore:express,city-dhanbad,city-coimbatore,train,Express,2260.67,2261,unknown,1130,1808,3391,4973,7912,False,train_xlsx,high,Dhanbad::Coimbatore::Express
train:dhanbad:delhi:express,city-dhanbad,city-delhi,train,Express,1401.33,1402,unknown,700,1121,2101,3082,4904,False,train_xlsx,high,Dhanbad::Delhi::Express
train:dhanbad:guwahati:express,city-dhanbad,city-guwahati,train,Express,773.64,773,unknown,386,618,1160,1702,2707,False,train_xlsx,high,Dhanbad::Guwahati::Express
train:dhanbad:gwalior:express,city-dhanbad,city-gwalior,train,Express,1135.51,1136,unknown,567,908,1703,2498,3974,False,train_xlsx,high,Dhanbad::Gwalior::Express
train:dhanbad:howrah:express,city-dhanbad,city-howrah,train,Express,299.01,299,unknown,149,239,448,657,1046,False,train_xlsx,high,Dhanbad::Howrah::Express
train:dhanbad:hubli:express,city-dhanbad,city-hubli,train,Express,1962.07,1962,unknown,981,1569,2943,4316,6867,False,train_xlsx,high,Dhanbad::Hubli::Express
train:dhanbad:jabalpur:express,city-dhanbad,city-jabalpur,train,Express,858.84,859,unknown,429,687,1288,1889,3005,False,train_xlsx,high,Dhanbad::Jabalpur::Express
train:dhanbad:jodhpur:express,city-dhanbad,city-jodhpur,train,Express,1790.32,1790,unknown,895,1432,2685,3938,6266,False,train_xlsx,high,Dhanbad::Jodhpur::Express
train:dhanbad:kota:express,city-dhanbad,city-kota,train,Express,1404.37,1405,unknown,702,1123,2106,3089,4915,False,train_xlsx,high,Dhanbad::Kota::Express
train:dhanbad:madurai:express,city-dhanbad,city-madurai,train,Express,2309.43,2309,unknown,1154,1847,3464,5080,8083,False,train_xlsx,high,Dhanbad::Madurai::Express
train:dhanbad:moradabad:express,city-dhanbad,city-moradabad,train,Express,1230.59,1231,unknown,615,984,1845,2707,4307,False,train_xlsx,high,Dhanbad::Moradabad::Express
train:dhanbad:mysore:express,city-dhanbad,city-mysore,train,Express,2136.79,2137,unknown,1068,1709,3205,4700,7478,False,train_xlsx,high,Dhanbad::Mysore::Express
train:dhanbad:navi-mumbai:express,city-dhanbad,city-navi-mumbai,train,Express,1929.11,1929,unknown,964,1543,2893,4244,6751,False,train_xlsx,high,Dhanbad::Navi Mumbai::Express
train:dhanbad:prayagraj:express,city-dhanbad,city-prayagraj,train,Express,647.34,647,unknown,323,517,971,1424,2265,False,train_xlsx,high,Dhanbad::Prayagraj::Express
train:dhanbad:raipur:express,city-dhanbad,city-raipur,train,Express,738.96,739,unknown,369,591,1108,1625,2586,False,train_xlsx,high,Dhanbad::Raipur::Express
train:dhanbad:ranchi:express,city-dhanbad,city-ranchi,train,Express,162.21,162,unknown,81,129,243,356,567,False,train_xlsx,high,Dhanbad::Ranchi::Express
train:dhanbad:solapur:express,city-dhanbad,city-solapur,train,Express,1675.59,1676,unknown,837,1340,2513,3686,5864,False,train_xlsx,high,Dhanbad::Solapur::Express
train:dhanbad:tiruchirappalli:express,city-dhanbad,city-tiruchirappalli,train,Express,2159.79,2160,unknown,1079,1727,3239,4751,7559,False,train_xlsx,high,Dhanbad::Tiruchirappalli::Express
train:dhanbad:vijayawada:express,city-dhanbad,city-vijayawada,train,Express,1313.34,1313,unknown,656,1050,1970,2889,4596,False,train_xlsx,high,Dhanbad::Vijayawada::Express
train:faridabad:aligarh:express,city-faridabad,city-aligarh,train,Express,122.89,123,unknown,61,98,184,270,430,False,train_xlsx,high,Faridabad::Aligarh::Express
train:faridabad:amritsar:express,city-faridabad,city-amritsar,train,Express,557.65,557,unknown,278,446,836,1226,1951,False,train_xlsx,high,Faridabad::Amritsar::Express
train:faridabad:aurangabad:express,city-faridabad,city-aurangabad,train,Express,1260.55,1261,unknown,630,1008,1890,2773,4411,False,train_xlsx,high,Faridabad::Aurangabad::Express
train:faridabad:bareilly:express,city-faridabad,city-bareilly,train,Express,268.73,269,unknown,134,214,403,591,940,False,train_xlsx,high,Faridabad::Bareilly::Express
train:faridabad:chandigarh:express,city-faridabad,city-chandigarh,train,Express,342.75,343,unknown,171,274,514,754,1199,False,train_xlsx,high,Faridabad::Chandigarh::Express
train:faridabad:coimbatore:express,city-faridabad,city-coimbatore,train,Express,2514.56,2515,unknown,1257,2011,3771,5532,8800,False,train_xlsx,high,Faridabad::Coimbatore::Express
train:faridabad:delhi:express,city-faridabad,city-delhi,train,Express,50.68,50,unknown,25,40,76,111,177,False,train_xlsx,high,Faridabad::Delhi::Express
train:faridabad:dhanbad:express,city-faridabad,city-dhanbad,train,Express,1357.24,1357,unknown,678,1085,2035,2985,4750,False,train_xlsx,high,Faridabad::Dhanbad::Express
train:faridabad:guwahati:express,city-faridabad,city-guwahati,train,Express,1879.94,1880,unknown,939,1503,2819,4135,6579,False,train_xlsx,high,Faridabad::Guwahati::Express
train:faridabad:gwalior:express,city-faridabad,city-gwalior,train,Express,335.58,335,unknown,167,268,503,738,1174,False,train_xlsx,high,Faridabad::Gwalior::Express
train:faridabad:howrah:express,city-faridabad,city-howrah,train,Express,1655.73,1656,unknown,827,1324,2483,3642,5795,False,train_xlsx,high,Faridabad::Howrah::Express
train:faridabad:hubli:express,city-faridabad,city-hubli,train,Express,1908.26,1908,unknown,954,1526,2862,4198,6678,False,train_xlsx,high,Faridabad::Hubli::Express
train:faridabad:jabalpur:express,city-faridabad,city-jabalpur,train,Express,831.55,832,unknown,415,665,1247,1829,2910,False,train_xlsx,high,Faridabad::Jabalpur::Express
train:faridabad:jodhpur:express,city-faridabad,city-jodhpur,train,Express,634.3,634,unknown,317,507,951,1395,2220,False,train_xlsx,high,Faridabad::Jodhpur::Express
train:faridabad:kalyan:express,city-faridabad,city-kalyan,train,Express,1435.29,1435,unknown,717,1148,2152,3157,5023,False,train_xlsx,high,Faridabad::Kalyan::Express
train:faridabad:kota:express,city-faridabad,city-kota,train,Express,498.44,499,unknown,249,398,747,1096,1744,False,train_xlsx,high,Faridabad::Kota::Express
train:faridabad:madurai:express,city-faridabad,city-madurai,train,Express,2674.1,2674,unknown,1337,2139,4011,5883,9359,False,train_xlsx,high,Faridabad::Madurai::Express
train:faridabad:meerut:express,city-faridabad,city-meerut,train,Express,96.7,97,unknown,48,77,145,212,338,False,train_xlsx,high,Faridabad::Meerut::Express
train:faridabad:moradabad:express,city-faridabad,city-moradabad,train,Express,194.85,195,unknown,97,155,292,428,681,False,train_xlsx,high,Faridabad::Moradabad::Express
train:faridabad:mysore:express,city-faridabad,city-mysore,train,Express,2331.0,2331,unknown,1165,1864,3496,5128,8158,False,train_xlsx,high,Faridabad::Mysore::Express
train:faridabad:navi-mumbai:express,city-faridabad,city-navi-mumbai,train,Express,1468.94,1469,unknown,734,1175,2203,3231,5141,False,train_xlsx,high,Faridabad::Navi Mumbai::Express
train:faridabad:prayagraj:express,city-faridabad,city-prayagraj,train,Express,724.7,725,unknown,362,579,1087,1594,2536,False,train_xlsx,high,Faridabad::Prayagraj::Express
train:faridabad:raipur:express,city-faridabad,city-raipur,train,Express,1178.88,1179,unknown,589,943,1768,2593,4126,False,train_xlsx,high,Faridabad::Raipur::Express
train:faridabad:rajkot:express,city-faridabad,city-rajkot,train,Express,1225.52,1226,unknown,612,980,1838,2696,4289,False,train_xlsx,high,Faridabad::Rajkot::Express
train:faridabad:ranchi:express,city-faridabad,city-ranchi,train,Express,1270.77,1271,unknown,635,1016,1906,2795,4447,False,train_xlsx,high,Faridabad::Ranchi::Express
train:faridabad:solapur:express,city-faridabad,city-solapur,train,Express,1565.06,1565,unknown,782,1252,2347,3443,5477,False,train_xlsx,high,Faridabad::Solapur::Express
train:faridabad:srinagar:express,city-faridabad,city-srinagar,train,Express,877.37,877,unknown,438,701,1316,1930,3070,False,train_xlsx,high,Faridabad::Srinagar::Express
train:faridabad:tiruchirappalli:express,city-faridabad,city-tiruchirappalli,train,Express,2553.72,2554,unknown,1276,2042,3830,5618,8938,False,train_xlsx,high,Faridabad::Tiruchirappalli::Express
train:faridabad:varanasi:express,city-faridabad,city-varanasi,train,Express,855.19,855,unknown,427,684,1282,1881,2993,False,train_xlsx,high,Faridabad::Varanasi::Express
train:faridabad:vasai:express,city-faridabad,city-vasai,train,Express,1431.09,1431,unknown,715,1144,2146,3148,5008,False,train_xlsx,high,Faridabad::Vasai::Express
train:faridabad:vijayawada:express,city-faridabad,city-vijayawada,train,Express,1776.86,1777,unknown,888,1421,2665,3909,6218,False,train_xlsx,high,Faridabad::Vijayawada::Express
train:guwahati:aligarh:express,city-guwahati,city-aligarh,train,Express,1774.73,1775,unknown,887,1419,2662,3904,6211,False,train_xlsx,high,Guwahati::Aligarh::Express
train:guwahati:bareilly:express,city-guwahati,city-bareilly,train,Express,1612.85,1613,unknown,806,1290,2419,3548,5644,False,train_xlsx,high,Guwahati::Bareilly::Express
train:guwahati:chandigarh:express,city-guwahati,city-chandigarh,train,Express,2011.48,2011,unknown,1005,1609,3017,4425,7040,False,train_xlsx,high,Guwahati::Chandigarh::Express
train:guwahati:delhi:express,city-guwahati,city-delhi,train,Express,1912.39,1912,unknown,956,1529,2868,4207,6693,False,train_xlsx,high,Guwahati::Delhi::Express
train:guwahati:hubli:express,city-guwahati,city-hubli,train,Express,2728.5,2728,unknown,1364,2182,4092,6002,9549,False,train_xlsx,high,Guwahati::Hubli::Express
train:guwahati:moradabad:express,city-guwahati,city-moradabad,train,Express,1706.24,1706,unknown,853,1364,2559,3753,5971,False,train_xlsx,high,Guwahati::Moradabad::Express
train:guwahati:mysore:superfast,city-guwahati,city-mysore,train,Superfast,2205.0,1922,unknown,970,1698,3638,5579,9217,False,train_xlsx,high,Guwahati::Mysore::Superfast
train:guwahati:solapur:express,city-guwahati,city-solapur,train,Express,2448.57,2449,unknown,1224,1958,3672,5386,8569,False,train_xlsx,high,Guwahati::Solapur::Express
train:guwahati:tiruchirappalli:express,city-guwahati,city-tiruchirappalli,train,Express,2844.56,2845,unknown,1422,2275,4266,6258,9955,False,train_xlsx,high,Guwahati::Tiruchirappalli::Express
train:gwalior:aligarh:express,city-gwalior,city-aligarh,train,Express,243.03,243,unknown,121,194,364,534,850,False,train_xlsx,high,Gwalior::Aligarh::Express
train:gwalior:bareilly:express,city-gwalior,city-bareilly,train,Express,349.51,350,unknown,174,279,524,768,1223,False,train_xlsx,high,Gwalior::Bareilly::Express
train:gwalior:chandigarh:express,city-gwalior,city-chandigarh,train,Express,676.56,677,unknown,338,541,1014,1488,2367,False,train_xlsx,high,Gwalior::Chandigarh::Express
train:gwalior:delhi:express,city-gwalior,city-delhi,train,Express,385.11,385,unknown,192,308,577,847,1347,False,train_xlsx,high,Gwalior::Delhi::Express
train:gwalior:guwahati:express,city-gwalior,city-guwahati,train,Express,1757.41,1757,unknown,878,1405,2636,3866,6150,False,train_xlsx,high,Gwalior::Guwahati::Express
train:gwalior:hubli:express,city-gwalior,city-hubli,train,Express,1622.24,1622,unknown,811,1297,2433,3568,5677,False,train_xlsx,high,Gwalior::Hubli::Express
